"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_OBS_snabbnudlar_Trianglen","kampanj_convrate_OBS_snabbnudlar_Trianglen","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_Veckans_klipp","skylttyp_convrate_Veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris"
"KISA C",202225,7034,595.236,0.0846226897924367,183.694,0.026115154961615,85.694,0.0121828262723912,6,0.000852999715666761,74,0.0105203298265567,0,0,0.848,0.000120557293147569,16,0.0022746659084447,75,0.0106624964458345,19,0.00270116576627808,39,0.00554449815183395,96,0.0136479954506682,510.082,0.0725166334944555,203.694,0.0289584873471709,85.694,0.0121828262723912,0,0,98,0.0139323286892238,0,0,6,0.000852999715666761,0,0,74,0.0105203298265567,0,0,0.848,0.000120557293147569,0,0,0.54,7.67699744100085e-05,0,0,16,0.0022746659084447,43,0.00611316462894512,32,0.00454933181688939,19,0.00270116576627808,35,0.00497583167472278,4,0.000568666477111174,26,0.00369633210122263,70,0.00995166334944555,509.542,0.0724398635200455,98,0.0139323286892238,164,0.0233153255615581,0.848,0.000120557293147569,43,0.00611316462894512
"KISA C",202224,6735,702.782,0.104347735708983,177.332,0.0263299183370453,94.332,0.0140062360801782,13,0.00193021529324425,168,0.0249443207126949,0,0,5.118,0.000759910913140312,13,0.00193021529324425,64,0.00950259836674091,16,0.00237564959168523,57,0.00846325167037862,95,0.014105419450631,609.728,0.0905312546399406,215.332,0.0319720861172977,94.332,0.0140062360801782,0,0,83,0.0123236822568671,0,0,13,0.00193021529324425,20,0.00296956198960653,148,0.0219747587230883,0,0,4.584,0.000680623608017817,0,0,1.278,0.000189755011135857,0.534,7.92873051224944e-05,13,0.00193021529324425,46,0.00682999257609503,18,0.00267260579064588,16,0.00237564959168523,49,0.00727542687453601,8,0.00118782479584261,26,0.00386043058648849,69,0.0102449888641425,608.45,0.0903414996288048,83,0.0123236822568671,259,0.0384558277654046,5.118,0.000759910913140312,46,0.00682999257609503
"KISA C",202223,6655,683.844,0.102756423741548,170.766,0.0256598046581518,100.766,0.0151413974455297,9,0.00135236664162284,113,0.0169797145003757,0,0,0.312,4.68820435762584e-05,15,0.00225394440270473,71,0.0106686701728024,40,0.00601051840721262,12,0.00180315552216379,152,0.022839969947408,583.078,0.087615026296018,276.766,0.0415876784372652,100.766,0.0151413974455297,0,0,70,0.0105184072126221,0,0,9,0.00135236664162284,0,0,113,0.0169797145003757,0,0,0,0,0,0,0,0,0.312,4.68820435762584e-05,15,0.00225394440270473,48,0.00721262208865515,23,0.00345604808414726,40,0.00601051840721262,0,0,12,0.00180315552216379,33,0.00495867768595041,119,0.0178812922614576,583.078,0.087615026296018,70,0.0105184072126221,188,0.0282494365138993,0.312,4.68820435762584e-05,48,0.00721262208865515
"KISA C",202222,6518,598.106,0.0917621969929426,165.264,0.0253550168763424,94.264,0.0144621049401657,13,0.00199447683338447,32,0.00490948143602332,0,0,0.578,8.86775084381712e-05,8,0.00122737035900583,71,0.0108929119361767,18,0.00276158330776312,3,0.000460263884627186,193,0.0296103099110156,503.842,0.0773000920527769,308.264,0.0472942620435716,94.264,0.0144621049401657,0,0,71,0.0108929119361767,0,0,13,0.00199447683338447,1,0.000153421294875729,31,0.00475606014114759,0,0,0.578,8.86775084381712e-05,0,0,0,0,0,0,8,0.00122737035900583,47,0.00721080085915925,24,0.00368211107701749,18,0.00276158330776312,0,0,3,0.000460263884627186,52,0.00797790733353789,141,0.0216324025774778,503.842,0.0773000920527769,71,0.0108929119361767,77,0.0118134397054311,0.578,8.86775084381712e-05,47,0.00721080085915925
"KISA C",202221,6459,689.552,0.106758321721629,191.1,0.0295866233163028,90.1,0.0139495277906797,9,0.0013934045517882,76,0.0117665273262115,0,0,1.352,0.000209320328224183,12,0.0018578727357176,79,0.0122309955101409,33,0.00510915002322341,8,0.00123858182381174,190,0.0294163183155287,599.452,0.0928087939309491,301.1,0.0466171233937142,90.1,0.0139495277906797,0,0,101,0.0156370955256232,0,0,9,0.0013934045517882,11,0.00170305000774114,65,0.0100634773184704,0,0,0.208,3.22031274191051e-05,0,0,0,0,1.144,0.000177117200805078,12,0.0018578727357176,58,0.00897971822263508,21,0.00325127728750581,33,0.00510915002322341,0,0,8,0.00123858182381174,21,0.00325127728750581,169,0.0261650410280229,599.452,0.0928087939309491,101,0.0156370955256232,138,0.0213655364607524,1.352,0.000209320328224183,58,0.00897971822263508
"KISA C",202220,6409,569.002,0.0887817132157903,197.476,0.0308122952098611,109.476,0.0170816039943829,5,0.000780152909970354,92,0.0143548135434545,0,0,1.05,0.000163832111093774,13,0.00202839756592292,61,0.00951786550163832,16,0.00249648931190513,8,0.00124824465595257,66,0.0102980184116087,459.526,0.0717001092214074,193.476,0.0301881728818848,109.476,0.0170816039943829,0,0,88,0.0137306912154782,0,0,5,0.000780152909970354,5,0.000780152909970354,87,0.0135746606334842,0,0,0.474,7.39584958651896e-05,0,0,0,0,0.576,8.98736152285848e-05,13,0.00202839756592292,44,0.00686534560773912,17,0.0026525198938992,16,0.00249648931190513,0,0,8,0.00124824465595257,32,0.00499297862381027,34,0.00530503978779841,459.526,0.0717001092214074,88,0.0137306912154782,133,0.0207520674052114,1.05,0.000163832111093774,44,0.00686534560773912
"KISA C",202219,6164,507.61,0.0823507462686567,181.93,0.0295149253731343,96.93,0.0157251784555483,15,0.00243348475016223,68,0.0110317975340688,0,0,0.75,0.000121674237508112,13,0.00210902011680727,54,0.00876054510058404,34,0.00551589876703439,8,0.00129785853341986,36,0.00584036340038936,410.68,0.0666255678131084,160.93,0.0261080467229072,96.93,0.0157251784555483,0,0,85,0.013789746917586,0,0,15,0.00243348475016223,7,0.00113562621674238,61,0.00989617131732641,0,0,0.368,5.97014925373134e-05,0,0,0,0,0.382,6.19727449707982e-05,13,0.00210902011680727,38,0.00616482803374432,16,0.00259571706683971,34,0.00551589876703439,0,0,8,0.00129785853341986,32,0.00519143413367943,4,0.000648929266709929,410.68,0.0666255678131084,85,0.013789746917586,126,0.0204412719013628,0.75,0.000121674237508112,38,0.00616482803374432
"KISA C",202218,6062,597.822,0.0986179478719894,224.286,0.0369986803035302,95.536,0.0157598152424942,6,0.000989772352358957,124,0.0204552952820851,0,0,0,0,11,0.00181458264599142,38,0.00626855823160673,43,0.0070933685252392,15,0.00247443088089739,41,0.00676344440778621,502.286,0.0828581326294952,190.286,0.0313899703068294,95.536,0.0157598152424942,36.75,0.00606235565819861,92,0.0151765094028373,0,0,6,0.000989772352358957,13,0.00214450676344441,111,0.0183107885186407,0,0,0,0,0,0,0,0,0,0,11,0.00181458264599142,29,0.00478389970306829,9,0.00148465852853844,43,0.0070933685252392,0,0,15,0.00247443088089739,38,0.00626855823160673,3,0.000494886176179479,502.286,0.0828581326294952,92,0.0151765094028373,191,0.0315077532167601,0,0,29,0.00478389970306829
"KISA C",202217,6158,736.241,0.119558460539136,286.571,0.0465363754465736,104.67,0.0169974017538162,120,0.0194868463786944,88,0.0142903540110425,0,0,0,0,12,0.00194868463786944,52,0.00844430009743423,23,0.00373497888924976,16,0.00259824618382592,34,0.00552127314063007,631.571,0.10256105878532,330.571,0.0536815524520948,104.67,0.0169974017538162,59.901,0.00972734654108477,122,0.0198116271516726,0,0,120,0.0194868463786944,18,0.00292302695680416,70,0.0113673270542384,0,0,0,0,0,0,0,0,0,0,12,0.00194868463786944,32,0.00519649236765183,20,0.0032478077297824,23,0.00373497888924976,0,0,16,0.00259824618382592,30,0.0048717115946736,4,0.000649561545956479,631.571,0.10256105878532,122,0.0198116271516726,147,0.0238713868139006,0,0,32,0.00519649236765183
"HUDDINGE MATBÖRSEN",202239,6764,3441.581,0.508808545239503,2198.066,0.324965405085748,753.515,0.111400798344175,119,0.0175931401537552,21,0.00310467179183915,0,0,0,0,20,0.00295683027794205,81,0.0119751626256653,26,0.00384387936132466,172,0.0254287403903016,51,0.00753991720875222,2719.858,0.402107924305145,1046.858,0.154769071555293,721.723,0.106700620934358,103.343,0.0152783855706682,1373,0.202986398580721,31.792,0.00470017740981668,119,0.0175931401537552,21,0.00310467179183915,0,0,0,0,0,0,0,0,0,0,0,0,20,0.00295683027794205,74,0.0109402720283856,7,0.00103489059727972,26,0.00384387936132466,166,0.024541691306919,6,0.000887049083382614,51,0.00753991720875222,0,0,2719.858,0.402107924305145,1373,0.202986398580721,226,0.0334121821407451,0,0,74,0.0109402720283856
"HUDDINGE MATBÖRSEN",202233,7830,823.646,0.105191060025543,512.422,0.0654434227330779,72.224,0.00922401021711366,7,0.000893997445721584,64,0.00817369093231162,0,0,0,0,2,0.000255427841634738,53,0.00676883780332056,15,0.00191570881226054,56,0.00715197956577267,42,0.0053639846743295,751.422,0.0959670498084291,205.422,0.0262352490421456,72.224,0.00922401021711366,82.198,0.0104978288633461,358,0.0457215836526181,0,0,7,0.000893997445721584,21,0.00268199233716475,43,0.00549169859514687,0,0,0,0,0,0,0,0,0,0,2,0.000255427841634738,39,0.00498084291187739,14,0.00178799489144317,15,0.00191570881226054,48,0.00613026819923372,8,0.00102171136653895,42,0.0053639846743295,0,0,751.422,0.0959670498084291,358,0.0457215836526181,149,0.019029374201788,0,0,39,0.00498084291187739
"HUDDINGE MATBÖRSEN",202232,7059,659.973,0.0934938376540586,422.527,0.0598564952542853,41.446,0.00587136988241961,10,0.00141663125088539,38,0.0053831987533645,0,0,0,0,1,0.000141663125088539,44,0.00623317750389574,9,0.00127496812579686,47,0.00665816687916135,47,0.00665816687916135,618.527,0.0876224677716391,104.527,0.0148076214761298,41.446,0.00587136988241961,5.081,0.000719790338574869,376,0.0532653350332908,0,0,10,0.00141663125088539,8,0.00113330500070832,30,0.00424989375265618,0,0,0,0,0,0,0,0,0,0,1,0.000141663125088539,37,0.00524153562827596,7,0.000991641875619776,9,0.00127496812579686,39,0.00552486187845304,8,0.00113330500070832,47,0.00665816687916135,0,0,618.527,0.0876224677716391,376,0.0532653350332908,101,0.0143079756339425,0,0,37,0.00524153562827596
"HUDDINGE MATBÖRSEN",202231,5730,472.163,0.0824019197207679,274.251,0.0478623036649215,47.912,0.00836160558464223,4,0.000698080279232112,16,0.00279232111692845,0,0,0,0,2,0.000349040139616056,39,0.00680628272251309,12,0.00209424083769634,20,0.00349040139616056,57,0.00994764397905759,424.251,0.0740403141361256,127.251,0.0222078534031414,47.912,0.00836160558464223,16.339,0.00285148342059337,210,0.0366492146596859,0,0,4,0.000698080279232112,7,0.0012216404886562,9,0.00157068062827225,0,0,0,0,0,0,0,0,0,0,2,0.000349040139616056,35,0.00610820244328098,4,0.000698080279232112,12,0.00209424083769634,17,0.00296684118673647,3,0.000523560209424084,57,0.00994764397905759,0,0,424.251,0.0740403141361256,210,0.0366492146596859,52,0.00907504363001745,0,0,35,0.00610820244328098
"HUDDINGE MATBÖRSEN",202230,5345,521.098,0.0974926099158092,301.428,0.0563943872778297,35.67,0.00667352666043031,6,0.00112254443405051,54,0.0101028999064546,0,0,0,0,0,0,39,0.00729653882132834,11,0.00205799812909261,19,0.00355472404115996,55,0.010289990645463,485.428,0.0908190832553789,141.428,0.0264598690364827,35.67,0.00667352666043031,44.758,0.00837380729653882,221,0.0413470533208606,0,0,6,0.00112254443405051,14,0.00261927034611787,40,0.00748362956033676,0,0,0,0,0,0,0,0,0,0,0,0,31,0.00579981290926099,8,0.00149672591206735,11,0.00205799812909261,15,0.00280636108512629,4,0.000748362956033676,55,0.010289990645463,0,0,485.428,0.0908190832553789,221,0.0413470533208606,92,0.0172123479887746,0,0,31,0.00579981290926099
"HUDDINGE MATBÖRSEN",202229,5068,511.856,0.100997632202052,239.928,0.0473417521704814,31.928,0.00629992107340174,6,0.00118389897395422,27,0.005327545382794,0,0,0,0,0,0,43,0.0084846093133386,106,0.0209155485398579,22,0.00434096290449882,36,0.00710339384372534,479.928,0.0946977111286504,73.928,0.0145872138910813,31.928,0.00629992107340174,0,0,208,0.0410418310970797,0,0,6,0.00118389897395422,2,0.000394632991318074,25,0.00493291239147593,0,0,0,0,0,0,0,0,0,0,0,0,33,0.00651144435674822,10,0.00197316495659037,106,0.0209155485398579,20,0.00394632991318074,2,0.000394632991318074,36,0.00710339384372534,0,0,479.928,0.0946977111286504,208,0.0410418310970797,165,0.0325572217837411,0,0,33,0.00651144435674822
"HUDDINGE MATBÖRSEN",202228,5355,415.464,0.0775843137254902,251.732,0.047008776844071,34.732,0.0064859010270775,4,0.000746965452847806,30,0.00560224089635854,0,0,0,0,0,0,29,0.00541549953314659,10,0.00186741363211951,22,0.00410830999066293,34,0.00634920634920635,380.732,0.0710984126984127,72.732,0.0135820728291317,34.732,0.0064859010270775,0,0,217,0.0405228758169935,0,0,4,0.000746965452847806,0,0,30,0.00560224089635854,0,0,0,0,0,0,0,0,0,0,0,0,20,0.00373482726423903,9,0.00168067226890756,10,0.00186741363211951,21,0.00392156862745098,1,0.000186741363211951,34,0.00634920634920635,0,0,380.732,0.0710984126984127,217,0.0405228758169935,71,0.0132586367880486,0,0,20,0.00373482726423903
"HUDDINGE MATBÖRSEN",202227,5654,480.32,0.0849522461973824,280.66,0.0496391934913336,38.66,0.00683763707110011,7,0.0012380615493456,57,0.0100813583303856,0,0,0,0,1,0.000176865935620799,38,0.00672090555359038,9,0.00159179342058719,27,0.00477538026176158,22,0.00389105058365759,441.66,0.0781146091262823,68.66,0.0121436151397241,38.66,0.00683763707110011,0,0,242,0.0428015564202335,0,0,7,0.0012380615493456,24,0.00424478245489919,33,0.00583657587548638,0,0,0,0,0,0,0,0,0,0,1,0.000176865935620799,29,0.00512911213300318,9,0.00159179342058719,9,0.00159179342058719,19,0.00336045277679519,8,0.0014149274849664,22,0.00389105058365759,0,0,441.66,0.0781146091262823,242,0.0428015564202335,102,0.0180403254333215,0,0,29,0.00512911213300318
"HUDDINGE MATBÖRSEN",202226,6601,678.568,0.102797757915467,426.284,0.0645787001969399,39.284,0.00595121951219512,4,0.000605968792607181,52,0.00787759430389335,0,0,0,0,4,0.000605968792607181,36,0.00545371913346463,12,0.00181790637782154,54,0.00818057870019694,51,0.00772610210574155,639.284,0.0968465384032722,98.284,0.014889259203151,39.284,0.00595121951219512,0,0,387,0.0586274806847447,0,0,4,0.000605968792607181,14,0.00212089077412513,38,0.00575670352976822,0,0,0,0,0,0,0,0,0,0,4,0.000605968792607181,30,0.00454476594455386,6,0.000908953188910771,12,0.00181790637782154,51,0.00772610210574155,3,0.000454476594455386,51,0.00772610210574155,0,0,639.284,0.0968465384032722,387,0.0586274806847447,124,0.0187850325708226,0,0,30,0.00454476594455386
"HUDDINGE MATBÖRSEN",202225,6358,603.568,0.0949304812834225,315.284,0.0495885498584461,39.284,0.00617867253853413,7,0.00110097514941806,37,0.00581944007549544,0,0,0,0,0,0,45,0.00707769738911607,12,0.00188738597043095,95,0.014941805599245,53,0.00833595470273671,564.284,0.0887518087448883,99.284,0.0156156023906889,39.284,0.00617867253853413,0,0,276,0.0434098773199119,0,0,7,0.00110097514941806,12,0.00188738597043095,25,0.00393205410506449,0,0,0,0,0,0,0,0,0,0,0,0,36,0.00566215791129286,9,0.00141553947782321,12,0.00188738597043095,87,0.0136835482856244,8,0.00125825731362064,53,0.00833595470273671,0,0,564.284,0.0887518087448883,276,0.0434098773199119,153,0.0240641711229947,0,0,36,0.00566215791129286
"HUDDINGE MATBÖRSEN",202224,7503,533.464,0.0711000932960149,320.732,0.0427471677995469,55.732,0.00742796214847394,8,0.00106624017059843,20,0.00266560042649607,0,0,0,0,2,0.000266560042649607,38,0.00506464081034253,23,0.00306544049047048,7,0.000932960149273624,59,0.0078635212581634,477.732,0.063672131147541,124.732,0.0166242836198854,55.732,0.00742796214847394,0,0,265,0.0353192056510729,0,0,8,0.00106624017059843,14,0.00186592029854725,6,0.00079968012794882,0,0,0,0,0,0,0,0,0,0,2,0.000266560042649607,24,0.00319872051179528,14,0.00186592029854725,23,0.00306544049047048,0,0,7,0.000932960149273624,59,0.0078635212581634,0,0,477.732,0.063672131147541,265,0.0353192056510729,64,0.00852992136478742,0,0,24,0.00319872051179528
"HUDDINGE MATBÖRSEN",202223,8076,674.272,0.0834908370480436,395.636,0.0489891035165924,46.636,0.00577464091134225,3,0.00037147102526003,90,0.0111441307578009,0,0,0,0,3,0.00037147102526003,40,0.00495294700346706,24,0.00297176820208024,3,0.00037147102526003,69,0.00854383358098068,627.636,0.0777161961367013,121.636,0.015061416542843,46.636,0.00577464091134225,0,0,349,0.0432144626052501,0,0,3,0.00037147102526003,48,0.00594353640416048,42,0.00520059435364042,0,0,0,0,0,0,0,0,0,0,3,0.00037147102526003,30,0.0037147102526003,10,0.00123823675086677,24,0.00297176820208024,0,0,3,0.00037147102526003,69,0.00854383358098068,0,0,627.636,0.0777161961367013,349,0.0432144626052501,127,0.0157256067360079,0,0,30,0.0037147102526003
"HUDDINGE MATBÖRSEN",202222,7614,660.368,0.0867307591279223,379.684,0.0498665615970581,43.684,0.00573732597846073,7,0.000919359075387444,65,0.00853690570002627,0,0,0,0,1,0.000131337010769635,45,0.00591016548463357,17,0.00223272918308379,6,0.000788022064617809,96,0.0126083530338849,616.684,0.0809934331494615,147.684,0.0193963750985028,43.684,0.00573732597846073,0,0,336,0.0441292356185973,0,0,7,0.000919359075387444,6,0.000788022064617809,59,0.00774888363540846,0,0,0,0,0,0,0,0,0,0,1,0.000131337010769635,31,0.00407144733385868,14,0.00183871815077489,17,0.00223272918308379,0,0,6,0.000788022064617809,96,0.0126083530338849,0,0,616.684,0.0809934331494615,336,0.0441292356185973,102,0.0133963750985028,0,0,31,0.00407144733385868
"HUDDINGE MATBÖRSEN",202221,7851,604.264,0.0769665010826646,317.632,0.0404575213348618,49.632,0.00632174245319068,9,0.0011463507833397,82,0.0104445293593173,0,0,0,0,2,0.000254744618519934,44,0.00560438160743854,19,0.00242007387593937,9,0.0011463507833397,72,0.00917080626671762,554.632,0.0706447586294739,132.632,0.0168936441217679,49.632,0.00632174245319068,0,0,268,0.0341357788816711,0,0,9,0.0011463507833397,35,0.00445803082409884,47,0.00598649853521844,0,0,0,0,0,0,0,0,0,0,2,0.000254744618519934,30,0.00382116927779901,14,0.00178321232963954,19,0.00242007387593937,0,0,9,0.0011463507833397,72,0.00917080626671762,0,0,554.632,0.070644758629474,268,0.0341357788816711,124,0.0157941663482359,0,0,30,0.00382116927779901
"HUDDINGE MATBÖRSEN",202220,7689,605.864,0.0787962023670178,396.432,0.0515583300819352,46.432,0.00603875666536611,10,0.0013005592404734,27,0.00351150994927819,0,0,0,0,3,0.000390167772142021,45,0.00585251658213032,18,0.00234100663285213,9,0.00117050331642606,51,0.00663285212641436,559.432,0.0727574457016517,110.432,0.0143623358043959,46.432,0.00603875666536611,0,0,350,0.0455195734165691,0,0,10,0.0013005592404734,2,0.000260111848094681,25,0.00325139810118351,0,0,0,0,0,0,0,0,0,0,3,0.000390167772142021,33,0.00429184549356223,12,0.00156067108856808,18,0.00234100663285213,3,0.000390167772142021,6,0.000780335544284042,51,0.00663285212641436,0,0,559.432,0.0727574457016517,350,0.0455195734165691,66,0.00858369098712446,0,0,33,0.00429184549356223
"HUDDINGE MATBÖRSEN",202219,7611,600.284,0.0788705820522927,347.142,0.0456105636578636,53.142,0.00698226251478124,7,0.000919721455787676,55,0.00722638286690317,0,0,0,0,0,0,42,0.00551832873472605,12,0.00157666535277887,26,0.00341610826435422,58,0.00762054920509788,547.142,0.0718883195375115,118.142,0.0155225331756668,53.142,0.00698226251478124,0,0,294,0.0386283011430824,0,0,7,0.000919721455787676,7,0.000919721455787676,48,0.00630666141111549,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0036788858231507,14,0.00183944291157535,12,0.00157666535277887,25,0.00328471948495598,1,0.000131388779398239,56,0.00735777164630141,2,0.000262777558796479,547.142,0.0718883195375115,294,0.0386283011430824,107,0.0140585993956116,0,0,28,0.0036788858231507
"HUDDINGE MATBÖRSEN",202218,7316,694.304,0.0949021323127392,392.156,0.0536025150355385,58.148,0.00794805904866047,32,0.00437397484964461,46,0.00628758884636413,0,0,0,0,1,0.000136686714051394,52,0.0071077091306725,25,0.00341716785128486,36,0.00492072170585019,52,0.0071077091306725,636.156,0.0869540732640787,150.156,0.0205243302351012,58.148,0.00794805904866047,7.008,0.000957900492072171,327,0.0446965554948059,0,0,32,0.00437397484964461,11,0.00150355385456534,35,0.0047840349917988,0,0,0,0,0,0,0,0,0,0,1,0.000136686714051394,47,0.00642427556041553,5,0.000683433570256971,25,0.00341716785128486,32,0.00437397484964461,4,0.000546746856205577,52,0.0071077091306725,0,0,636.156,0.0869540732640787,327,0.0446965554948059,112,0.0153089119737562,0,0,47,0.00642427556041553
"HUDDINGE MATBÖRSEN",202217,7389,756.155,0.102335228041684,414.969,0.0561603735282176,55.186,0.0074686696440655,96,0.0129922858302883,48,0.00649614291514413,0,0,0,0,0,0,47,0.00636080660441196,18,0.00243605359317905,25,0.00338340776830424,52,0.00703748815807281,700.969,0.0948665583976181,286.969,0.0388373257544999,55.186,0.0074686696440655,83.783,0.0113388821220734,276,0.0373528217620788,0,0,96,0.0129922858302883,14,0.00189470835025037,34,0.00460143456489376,0,0,0,0,0,0,0,0,0,0,0,0,28,0.00378941670050074,19,0.00257138990391122,18,0.00243605359317905,18,0.00243605359317905,7,0.000947354175125186,52,0.00703748815807281,0,0,700.969,0.0948665583976181,276,0.0373528217620788,110,0.0148869941805386,0,0,28,0.00378941670050074
"HEDEMORA GUSSARVET",202239,12753,8947.993,0.70163828118874,4866.657,0.381608797929899,2233.664,0.175148122010507,192,0.015055281110327,84,0.00658668548576805,0,0,5.672,0.000444758096134243,248,0.0194464047675057,239,0.0187406884654591,73,0.00572414333882224,805,0.0631224025719439,201,0.0157609974123736,6794.575,0.532782482553125,3001.869,0.235385321100917,2155.452,0.169015290519878,127.205,0.00997451580020387,2584,0.202618991609817,78.212,0.00613283149062966,192,0.015055281110327,53,0.00415588488982984,31,0.00243080059593821,0,0,3.082,0.000241668626989728,0,0,2.034,0.000159491884262526,2.59,0.000203089469144515,248,0.0194464047675057,183,0.0143495648082804,56,0.0043911236571787,73,0.00572414333882224,757,0.0593585822943621,48,0.00376382027758175,119,0.00933113777150474,82,0.00642985964086882,6792.541,0.532622990668862,2584,0.202618991609817,1018,0.0798243550537129,5.672,0.000444758096134243,183,0.0143495648082804
"HEDEMORA GUSSARVET",202233,13551,1881.682,0.138859272378422,742.987,0.0548289425134676,181.757,0.013412810862667,18,0.00132831525348683,66,0.00487048926278503,0,0,5.938,0.000438196443066932,25,0.00184488229650948,120,0.00885543502324552,94,0.00693675743487565,475,0.0350527636336802,153,0.011290679654638,1702.575,0.125642019039185,630.987,0.0465638698251052,181.757,0.013412810862667,253.23,0.0186871817578039,308,0.0227289498929968,0,0,18,0.00132831525348683,4,0.000295181167441517,62,0.00457530809534352,0,0,2.86,0.000211054534720685,0,0,2.65,0.000195557523430005,3.078,0.000227141908346248,25,0.00184488229650948,65,0.00479669397092466,55,0.00405874105232086,94,0.00693675743487565,450,0.0332078813371707,25,0.00184488229650948,124,0.00915061619068703,29,0.002140063463951,1699.925,0.125446461515755,308,0.0227289498929968,690,0.0509187513836617,5.938,0.000438196443066932,65,0.00479669397092466
"HEDEMORA GUSSARVET",202232,13334,1460.825,0.109556397180141,507.974,0.0380961451927404,193.876,0.0145399730013499,23,0.00172491375431228,34,0.00254987250637468,0,0,6.975,0.000523098845057747,50,0.00374981250937453,121,0.00907454627268637,71,0.00532473376331183,265,0.019874006299685,188,0.0140992950352482,1270.456,0.0952794360281986,462.974,0.0347213139343033,193.876,0.0145399730013499,8.098,0.000607319634018299,306,0.0229488525573721,0,0,23,0.00172491375431228,1,7.49962501874906e-05,33,0.00247487625618719,0,0,5.053,0.00037895605219739,0,0,3.507,0.00026301184940753,1.922,0.000144142792860357,50,0.00374981250937453,72,0.00539973001349933,49,0.00367481625918704,71,0.00532473376331183,232,0.0173991300434978,33,0.00247487625618719,154,0.0115494225288736,34,0.00254987250637468,1266.949,0.0950164241787911,306,0.0229488525573721,419,0.0314234288285586,6.975,0.000523098845057747,72,0.00539973001349933
"HEDEMORA GUSSARVET",202231,12834,1598.83,0.124577684276141,522.674,0.0407257285335827,213.739,0.0166541218637993,14,0.00109085242325074,33,0.00257129499766246,0,0,5.417,0.000422081969767804,55,0.00428549166277077,151,0.0117656225650616,79,0.00615552438834346,339,0.0264142122487144,186,0.0144927536231884,1385.748,0.107974754558205,487.674,0.0379985974754558,213.739,0.0166541218637993,18.935,0.00147537790244663,290,0.0225962287673368,0,0,14,0.00109085242325074,1,7.79180302321957e-05,32,0.00249337696743026,0,0,2.507,0.000195340501792115,0,0,0.657,5.11921458625526e-05,2.91,0.00022674146797569,55,0.00428549166277077,91,0.00709054075112981,60,0.00467508181393174,79,0.00615552438834346,310,0.0241545893719807,29,0.00225962287673368,159,0.0123889668069191,27,0.00210378681626928,1385.091,0.107923562412342,290,0.0225962287673368,511,0.039816113448652,5.417,0.000422081969767804,91,0.00709054075112981
